Blockno,UnixTimestamp,DateTime (UTC),Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3083.38454496098/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Total Value,Net Value,Fee Ratio,Time Gap,Block Gap,Total Value_z,Net Value_z,Fee Ratio_z,Time Gap_z,Block Gap_z,IF_Score,StatScore,TempScore,FinalScore,FraudFlag
19557849,1711936367,2024-04-01 01:52:47,0.3,0,925.015363488294,0.0030542422355217,9.41740330557498,3505.52,0.3,0.3,0.3030542432355217,0.0,0.0,0.0103243143353947,0.0103243143353947,0.0095903856748514,-0.7720706989145539,-0.7729268195142854,0.2782079389099384,0.005379015059369368,0.05614456775593292,0.1519465875239666,0
19557849,1711936367,2024-04-01 01:52:47,0.0,0,0.0,0.0006541360445229,2.016952969984,3505.52,0.0,0.0,0.0006541370445229,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2210451373999647,-0.7720706989145539,-0.7729268195142854,0.0168322078977501,2.733609162744317e-06,0.05263157910832706,0.018943239853289287,0
19557851,1711936391,2024-04-01 01:53:11,0.0,0,0.0,0.0024094562720403,7.42928023096858,3505.52,0.0,0.0,0.0024094572720403,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.2197063839056733,1.3089823978901738,1.3406275133112149,0.1332045879922766,0.21421284176545757,0.05263157910832706,0.141392462347441,0
19557852,1711936415,2024-04-01 01:53:35,0.15,0,462.507681744147,0.0031872494308571,9.82751563604054,3505.52,0.15,0.15,0.1531872504308571,24.0,1.0,-0.104264767752562,-0.104264767752562,-0.1047106729872184,1.3089823978901738,0.2838503468984646,0.3437072025018884,0.21689721391840855,0.0009156014398464639,0.23710588571443608,0
19557853,1711936427,2024-04-01 01:53:47,0.0,0,0.0,0.0041247700105563,12.718252102068,3505.52,0.0,0.0,0.0041247710105563,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2183981426940443,0.2684558494878098,0.2838503468984646,0.0315529424829449,0.1071309293784878,0.05263157912614103,0.058442065880246995,0
19557854,1711936439,2024-04-01 01:53:59,0.01,0,30.8338454496098,0.0033096715910496,10.2049902327389,3505.52,0.01,0.01,0.0133096725910496,12.0,1.0,-0.2112145777013217,-0.2112145777013217,-0.2113929712769754,0.2684558494878098,0.2838503468984646,0.1670960206593895,0.10730215018245383,0.0491951029274115,0.1255776759699132,0
19557854,1711936439,2024-04-01 01:53:59,0.0,0,0.0,0.0040776575678953,12.5729863244918,3505.52,0.0,0.0,0.0040776585678953,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2184340745691792,-0.7720706989145539,-0.7729268195142854,0.0040212260768921,3.328774597535363e-05,0.05263157912726659,0.012546915187691974,0
19557856,1711936463,2024-04-01 01:54:23,0.16,0,493.341527193757,0.0030604256247451,9.43646907234181,3505.52,0.16,0.16,0.1630604266247451,24.0,2.0,-0.0966254956133649,-0.0966254956133649,-0.0971805659890121,1.3089823978901738,1.3406275133112149,0.3373405319964572,0.21707457741391567,0.004985433302483164,0.23478972588289992,0
19557857,1711936475,2024-04-01 01:54:35,0.2,0,616.676908992196,0.0028732178036835,8.85923537018462,3505.52,0.2,0.2,0.2028732188036835,12.0,1.0,-0.0660684070565764,-0.0660684070565764,-0.0668160126662073,0.2684558494878098,0.2838503468984646,0.2159773835796788,0.11068966693702528,0.01938968640580593,0.14507352915210817,0
19557859,1711936499,2024-04-01 01:54:59,0.0,0,0.0,0.003302965178202,10.1843117830125,3505.52,0.0,0.0,0.003302966178202,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.2190249195485991,1.3089823978901738,1.3406275133112149,0.1389946337727599,0.21422081612553556,0.052631579077129335,0.14428987753946648,0
19557859,1711936499,2024-04-01 01:54:59,0.0464364505150203,0,143.181433840859,0.0213574085008436,65.8531032919197,3505.52,0.0464364505150203,0.0464364505150203,0.0677938600158639,0.0,0.0,-0.1833797815742588,-0.1833797815742588,-0.1698387892222523,-0.7720706989145539,-0.7729268195142854,0.2424383973488146,0.001016374656740132,0.03465784096397883,0.1284556792642251,0
19557859,1711936499,2024-04-01 01:54:59,0.4,0,1233.35381798439,0.0032696198056969,10.0814951767843,3505.52,0.4,0.4,0.4032696208056969,0.0,0.0,0.0867170357273659,0.0867170357273659,0.0860229845822044,-0.7720706989145539,-0.7729268195142854,0.3048936130838837,0.007165890940389477,0.10450401371012093,0.17549737656608289,0
19557859,1711936499,2024-04-01 01:54:59,0.0,0,0.0,0.0037140010533876,11.4516934479843,3505.52,0.0,0.0,0.0037140020533876,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2187114293343594,-0.7720706989145539,-0.7729268195142854,0.0020914486480727,3.004219579516384e-05,0.05263157907807523,0.011581052798389946,0
19557859,1711936499,2024-04-01 01:54:59,0.2,0,616.676908992196,0.0082375639954569,25.399577511719,3505.52,0.2,0.2,0.2082375649954569,0.0,0.0,-0.0660684070565764,-0.0660684070565764,-0.0627247151945304,-0.7720706989145539,-0.7729268195142854,0.2186960433197708,0.003640321319695882,0.020479267163370656,0.1145359714884683,0
19557859,1711936499,2024-04-01 01:54:59,0.08,0,246.670763596878,0.0011329072009406,3.49318855425527,3505.52,0.08,0.08,0.0811329082009406,0.0,0.0,-0.1577396727269418,-0.1577396727269418,-0.1596653193970062,-0.7720706989145539,-0.7729268195142854,0.2410951014157362,0.0014349694797298833,0.020301975161735514,0.12503843658413416,0
19557859,1711936499,2024-04-01 01:54:59,0.1,0,308.338454496098,0.0041187045152242,12.6995498475034,3505.52,0.1,0.1,0.1041187055152242,0.0,0.0,-0.1424611284485476,-0.1424611284485476,-0.1421344347235626,-0.7720706989145539,-0.7729268195142854,0.2227144186588502,0.001818607766556231,0.013713686738141597,0.1146455290070203,0
19557860,1711936511,2024-04-01 01:55:11,0.0,0,0.0,0.0044965118759318,13.8644752244817,3505.52,0.0,0.0,0.0044965128759318,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2181146213664574,0.2684558494878098,0.2838503468984646,0.0356946481996192,0.10713424708855215,0.052631578831574884,0.060513913992690224,0
19557860,1711936511,2024-04-01 01:55:11,0.0,0,0.0,0.00484682937,14.944638771521,3505.52,0.0,0.0,0.00484683037,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2178474400499415,-0.7720706989145539,-0.7729268195142854,0.0150957374985962,4.015242619233611e-05,0.052631578831574884,0.01808623024347078,0
19557861,1711936523,2024-04-01 01:55:23,0.0,0,0.0,0.005726808521071,17.6579528858214,3505.52,0.0,0.0,0.005726809521071,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2171762946116723,0.2684558494878098,0.2838503468984646,0.0474629682789761,0.10714522720121074,0.052631578831574884,0.06640136806616626,0
19557861,1711936523,2024-04-01 01:55:23,0.0,0,0.0,0.0034482054517611,10.6321433978106,3505.52,0.0,0.0,0.0034482064517611,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2189141472116256,-0.7720706989145539,-0.7729268195142854,0.0018335095803424,2.7670031600826893e-05,0.052631578831574884,0.011451371565966427,0
19557862,1711936535,2024-04-01 01:55:35,1.0,0,3083.38454496098,0.873585,2693.59848770974,3505.52,1.0,1.0,1.873585001,12.0,1.0,0.545073364079193,0.545073364079193,1.2074080299362464,0.2684558494878098,0.2838503468984646,0.4439503799122978,0.132740197451403,0.3959770249801891,0.3409926541876076,0
19557862,1711936535,2024-04-01 01:55:35,0.0,0,0.0,0.0027290512695848,8.41471450704416,3505.52,0.0,0.0,0.0027290522695848,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2194626341254262,-0.7720706989145539,-0.7729268195142854,0.0007160685090513,2.1251747059145435e-05,0.05263157902230561,0.010890725583104518,0
19557862,1711936535,2024-04-01 01:55:35,0.488,0,1504.69165794096,0.0038162173934874,11.7668657312904,3505.52,0.488,0.488,0.4918162183934874,0.0,0.0,0.1539426305523005,0.1539426305523005,0.1535559993962158,-0.7720706989145539,-0.7729268195142854,0.3024211556542015,0.008741528441036574,0.12859817185084224,0.17955267072958017,0
19557863,1711936547,2024-04-01 01:55:47,0.0,0,0.0,0.0052996641784458,16.3409026213034,3505.52,0.0,0.0,0.0052996651784458,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2175020704856649,0.2684558494878098,0.2838503468984646,0.0452907000781257,0.10714141503686646,0.05263157907879036,0.06531409036588084,0
19557863,1711936547,2024-04-01 01:55:47,0.0,0,0.0,0.0054311207498685,16.7462337819615,3505.52,0.0,0.0,0.0054311217498685,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2174018107486774,-0.7720706989145539,-0.7729268195142854,0.0164724953227184,4.536709145354484e-05,0.05263157907879036,0.018776173604553338,0
19557864,1711936559,2024-04-01 01:55:59,0.1,0,308.338454496098,0.0052721477432688,16.2560588703462,3505.52,0.1,0.1,0.1052721487432688,12.0,1.0,-0.1424611284485476,-0.1424611284485476,-0.1412547227896351,0.2684558494878098,0.2838503468984646,0.2129905750373225,0.10892612314513565,0.014691204510762414,0.1421113653643544,0
19557864,1711936559,2024-04-01 01:55:59,0.0,0,0.0,0.0033642249654889,10.3731992643604,3505.52,0.0,0.0,0.0033642259654889,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2189781977294096,-0.7720706989145539,-0.7729268195142854,0.0018335095803424,2.6920525208174623e-05,0.05263157909151047,0.011451146766035746,0
19557864,1711936559,2024-04-01 01:55:59,0.0,0,0.0,0.0036569018242751,11.2756345674096,3505.52,0.0,0.0,0.0036569028242751,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2187549779651433,-0.7720706989145539,-0.7729268195142854,0.0020914486480727,2.9532598397780083e-05,0.05263157906829147,0.011580899917213979,0
19557864,1711936559,2024-04-01 01:55:59,0.0,0,0.0,0.0033639542410464,10.3723645167986,3505.52,0.0,0.0,0.0033639552410464,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2189784042064317,-0.7720706989145539,-0.7729268195142854,0.0018335095803424,2.691810905521686e-05,0.05263157903494019,0.011451146029875804,0
19557865,1711936571,2024-04-01 01:56:11,0.0,0,0.0,0.005934180082802,18.297359154327,3505.52,0.0,0.0,0.005934181082802,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2170181357763032,0.2684558494878098,0.2838503468984646,0.0482699138041077,0.10714707794437824,0.05263157903494019,0.06680539609235536,0
19557866,1711936583,2024-04-01 01:56:23,0.5,0,1541.69227248049,0.0023842278367082,7.35149126337201,3505.52,0.5,0.5,0.5023842288367082,12.0,1.0,0.1631097571193371,0.1631097571193371,0.1616160449006075,0.2684558494878098,0.2838503468984646,0.2818046714659298,0.11604016387304882,0.13088159768791077,0.2018907044324617,0
19557866,1711936583,2024-04-01 01:56:23,0.0,0,0.0,0.0045910378515757,14.1559351568795,3505.52,0.0,0.0,0.0045910388515757,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2180425279796151,-0.7720706989145539,-0.7729268195142854,0.0122785440643193,3.786954612393732e-05,0.05263157904440223,0.01667694870487728,0
19557866,1711936583,2024-04-01 01:56:23,0.199,0,613.593524447235,0.0042340259419659,13.0551301524217,3505.52,0.199,0.199,0.2032340269419659,0.0,0.0,-0.0668323342704961,-0.0668323342704961,-0.0665408303101209,-0.7720706989145539,-0.7729268195142854,0.2154661266088326,0.0035867411328053445,0.0259112348433017,0.11399133261291824,0
19557866,1711936583,2024-04-01 01:56:23,0.234,0,721.511983520869,0.0034264384626521,10.5650274000016,3505.52,0.234,0.234,0.2374264394626521,0.0,0.0,-0.0400948817833062,-0.0400948817833062,-0.040462846918417,-0.7720706989145539,-0.7729268195142854,0.2523598483801391,0.004204267391693591,0.038562715661490145,0.13515374753987563,0
19557866,1711936583,2024-04-01 01:56:23,0.5,0,1541.69227248049,0.0281034,86.6535892208564,3505.52,0.5,0.5,0.528103401,0.0,0.0,0.1631097571193371,0.1631097571193371,0.1812316290339857,-0.7720706989145539,-0.7729268195142854,0.3055954241141755,0.009172480363956426,0.11600532933685108,0.17875052203364492,0
19557867,1711936595,2024-04-01 01:56:35,0.1,0,308.338454496098,0.00657108,20.2611665157022,3505.52,0.1,0.1,0.106571081,12.0,1.0,-0.1424611284485476,-0.1424611284485476,-0.1402640487973424,0.2684558494878098,0.2838503468984646,0.2135767163976277,0.10893771581473376,0.01890419743954211,0.1432505124311424,0
19557868,1711936607,2024-04-01 01:56:47,0.0,0,0.0,0.0032839228186884,10.1255968659886,3505.52,0.0,0.0,0.0032839238186884,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2190394428389588,0.2684558494878098,0.2838503468984646,0.0299815017898721,0.10712342501201502,0.0526315791336404,0.05765409422526864,0
19557868,1711936607,2024-04-01 01:56:47,0.0,0,0.0,0.0028252788769059,8.71142122425648,3505.52,0.0,0.0,0.0028252798769059,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2193892429324525,-0.7720706989145539,-0.7729268195142854,0.0007160685090513,2.2110556171098288e-05,0.0526315791336404,0.01089098324810506,0
19557869,1711936619,2024-04-01 01:56:59,0.2,0,616.676908992196,0.0025939530247451,7.99815466685402,3505.52,0.2,0.2,0.2025939540247451,12.0,1.0,-0.0660684070565764,-0.0660684070565764,-0.0670290032606159,0.2684558494878098,0.2838503468984646,0.2159773835796788,0.11068717456354248,0.010760867884833896,0.14334701773586894,0
19557870,1711936631,2024-04-01 01:57:11,0.6,0,1850.03072697659,0.0036733566341589,11.3263710738956,3505.52,0.6,0.6,0.6036733576341589,12.0,1.0,0.2395024785113082,0.2395024785113082,0.238867575980552,0.2684558494878098,0.2838503468984646,0.3224898751708507,0.11783662273512421,0.10844440917537046,0.21828480624103672,0
19557870,1711936631,2024-04-01 01:57:11,0.0,0,0.0,0.00317549048971,9.79125829864245,3505.52,0.0,0.0,0.00317549148971,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2191221423698126,-0.7720706989145539,-0.7729268195142854,0.0007668360426518,2.5236113717013877e-05,0.05263157911054736,0.010917304677550477,0
19557870,1711936631,2024-04-01 01:57:11,2.3852394736924087,0,7354.61052921404,0.0030733064440544,9.47618559152648,3505.52,2.3852394736924087,2.3852394736924087,2.388312781136463,0.0,0.0,1.603295495828643,1.603295495828643,1.599982332598465,-0.7720706989145539,-0.7729268195142854,0.6279172799801445,0.04259974405230852,0.42054314669312265,0.4108471925443893,0
19557871,1711936643,2024-04-01 01:57:23,0.4094265556322734,0,1262.41951393316,0.0043146360734481,13.303682186001,3505.52,0.4094265556322734,0.4094265556322734,0.4137411927057215,12.0,1.0,0.0939182381083877,0.0939182381083877,0.0940094780163447,0.2684558494878098,0.2838503468984646,0.2923018043455966,0.11444069828568541,0.02980967117354099,0.18644504589321212,0
19557872,1711936655,2024-04-01 01:57:35,0.05,0,154.169227248049,0.0057287770520405,17.664022623789,3505.52,0.05,0.05,0.0557287780520405,12.0,1.0,-0.1806574891445332,-0.1806574891445332,-0.1790406262345363,0.2684558494878098,0.2838503468984646,0.2113753649953522,0.10803772161293437,0.04265906888921865,0.14663081275940015,0
19557872,1711936655,2024-04-01 01:57:35,0.53,0,1634.19380882932,0.0036909587218101,11.3806450789182,3505.52,0.53,0.53,0.5336909597218101,0.0,0.0,0.1860275735369284,0.1860275735369284,0.1854931669836516,-0.7720706989145539,-0.7729268195142854,0.3167150890658488,0.009490091084552055,0.04343020140734314,0.16989061213975865,0
19557872,1711936655,2024-04-01 01:57:35,0.1,0,308.338454496098,0.0037284517104911,11.4962503807617,3505.52,0.1,0.1,0.1037284527104911,0.0,0.0,-0.1424611284485476,-0.1424611284485476,-0.1424320740362095,-0.7720706989145539,-0.7729268195142854,0.223169456543062,0.0018151248506446717,0.03450671500721109,0.11903060872816662,0
19557872,1711936655,2024-04-01 01:57:35,0.0,0,0.0,0.0048490329402626,14.9514332260125,3505.52,0.0,0.0,0.0048490339402626,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2178457594236132,-0.7720706989145539,-0.7729268195142854,0.0150957374985962,4.017209254664995e-05,0.05263157928966557,0.01808623623499521,0
19557873,1711936667,2024-04-01 01:57:47,0.0,0,0.0,0.0050681254018315,15.6269795359315,3505.52,0.0,0.0,0.0050681264018315,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2176786612532052,0.2684558494878098,0.2838503468984646,0.0426197709338055,0.1071393486069025,0.05263157928966557,0.06397800590690661,0
19557873,1711936667,2024-04-01 01:57:47,0.0,0,0.0,0.0049454548850913,15.2487391604924,3505.52,0.0,0.0,0.0049454558850913,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.21777222001266,-0.7720706989145539,-0.7729268195142854,0.0164724953227184,4.1032636075855476e-05,0.05263157928966557,0.01877487331011507,0
19557873,1711936667,2024-04-01 01:57:47,0.0,0,0.0,0.0050681254018315,15.6269795359315,3505.52,0.0,0.0,0.0050681264018315,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2176786612532052,-0.7720706989145539,-0.7729268195142854,0.0164724953227184,4.2127442031e-05,0.05263157928966557,0.018775201751901616,0
19557874,1711936679,2024-04-01 01:57:59,0.05,0,154.169227248049,0.0038083063358327,11.7424728983838,3505.52,0.05,0.05,0.0538083073358327,12.0,1.0,-0.1806574891445332,-0.1806574891445332,-0.1805053372551822,0.2684558494878098,0.2838503468984646,0.2122543912324949,0.10802058185651485,0.04280797717114417,0.1470949656074307,0
19557875,1711936691,2024-04-01 01:58:11,1.165,0,3592.14299487954,0.0039222368442815,12.0937644673341,3505.52,1.165,1.165,1.1689222378442816,12.0,1.0,0.6711213543759456,0.6711213543759456,0.6699734799989027,0.2684558494878098,0.2838503468984646,0.4231537456735626,0.1279238322597252,0.1353767891089701,0.2770293803364929,0
19557875,1711936691,2024-04-01 01:58:11,0.0,0,0.0,0.0007061370181329,2.177291968336,3505.52,0.0,0.0,0.0007061380181329,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2210054771237167,-0.7720706989145539,-0.7729268195142854,0.0160907222598213,3.1977058103692183e-06,0.05263157930445514,0.01857263630254479,0
19557875,1711936691,2024-04-01 01:58:11,1.17,0,3607.55991760435,0.0011351698116792,3.50016505323808,3505.52,1.17,1.17,1.1711351708116793,0.0,0.0,0.674940990445544,0.674940990445544,0.6716612471061765,-0.7720706989145539,-0.7729268195142854,0.449594996402136,0.02089098485129176,0.11701519936219609,0.2544678335288948,0
19557875,1711936691,2024-04-01 01:58:11,0.0,0,0.0,0.0007139072087914,2.20125045412383,3505.52,0.0,0.0,0.0007139082087914,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2209995509287511,-0.7720706989145539,-0.7729268195142854,0.0160907222598213,3.267052962656435e-06,0.05263157931519179,0.018572657108837806,0
19557875,1711936691,2024-04-01 01:58:11,0.0,0,0.0,0.0007139072087914,2.20125045412383,3505.52,0.0,0.0,0.0007139082087914,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2209995509287511,-0.7720706989145539,-0.7729268195142854,0.0160907222598213,3.267052962656435e-06,0.05263157931285349,0.018572657108370146,0
19557876,1711936703,2024-04-01 01:58:23,0.2,0,616.676908992196,0.0040417741838922,12.4623440528355,3505.52,0.2,0.2,0.2040417751838922,12.0,1.0,-0.0660684070565764,-0.0660684070565764,-0.0659247741829059,0.2684558494878098,0.2838503468984646,0.2171081487854844,0.1107000960321165,0.021941117657978834,0.1461523267339729,0
19557877,1711936715,2024-04-01 01:58:35,1.0,0,3083.38454496098,0.0024780442697913,7.64076340320371,3505.52,1.0,1.0,1.0024780452697917,12.0,1.0,0.545073364079193,0.545073364079193,0.5430292672447683,0.2684558494878098,0.2838503468984646,0.3662176130196438,0.124965769593395,0.08129670499625596,0.23685787838709157,0
19557877,1711936715,2024-04-01 01:58:35,0.3,0,925.015363488294,0.0060311602271464,18.5963862325667,3505.52,0.3,0.3,0.3060311612271464,0.0,0.0,0.0103243143353947,0.0103243143353947,0.0118608314322863,-0.7720706989145539,-0.7729268195142854,0.277490539021617,0.0054055833630809276,0.012957870056320216,0.1429585185309968,0
19557877,1711936715,2024-04-01 01:58:35,0.35,0,1079.18459073634,0.0034908640604988,10.7636762927019,3505.52,0.35,0.35,0.3534908650604988,0.0,0.0,0.0485206750313803,0.0485206750313803,0.0480575568781019,-0.7720706989145539,-0.7729268195142854,0.2951121581000043,0.006275388651089545,0.004844677289683885,0.1504076311032658,0
19557877,1711936715,2024-04-01 01:58:35,0.0,0,0.0,0.0030602358265956,9.43588385166087,3505.52,0.0,0.0,0.0030602368265955,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2192100451812535,-0.7720706989145539,-0.7729268195142854,0.0011837088934391,2.4207492538192513e-05,0.05263157933438021,0.01112543256135705,0
19557878,1711936727,2024-04-01 01:58:47,0.255,0,786.26305896505,0.0037897746830566,11.6853326866212,3505.52,0.255,0.255,0.2587897756830566,12.0,1.0,-0.0240524102909922,-0.0240524102909922,-0.0241693862914418,0.2684558494878098,0.2838503468984646,0.2419035848695228,0.11167957152227163,0.0045225036159503886,0.15536016461463295,0
19557878,1711936727,2024-04-01 01:58:47,0.0,0,0.0,0.0047525930713928,14.6540720248214,3505.52,0.0,0.0,0.0047525940713928,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2179193125049339,-0.7720706989145539,-0.7729268195142854,0.0142902452817237,3.931138904952827e-05,0.05263157926731042,0.017683231911038794,0
19557878,1711936727,2024-04-01 01:58:47,0.0,0,0.0,0.005084275,15.6767749573315,3505.52,0.0,0.0,0.005084276,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2176663442237307,-0.7720706989145539,-0.7729268195142854,0.0164724953227184,4.227157345489797e-05,0.0526315792653221,0.01877524498646009,0
19557883,1711936787,2024-04-01 01:59:47,0.0,0,0.0,0.0052282619253919,16.1207420177614,3505.52,0.0,0.0,0.0052282629253919,60.0,5.0,-0.2188538498405188,-0.2188538498405188,-0.2175565277945237,4.430562043097265,4.510959012549465,0.646143262549185,0.5355296624477786,0.05263157924158272,0.4942568458572426,0
19557883,1711936787,2024-04-01 01:59:47,0.0,0,0.0,0.0021873451644498,6.74442627455972,3505.52,0.0,0.0,0.0021873461644498,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.219875784347112,-0.7720706989145539,-0.7729268195142854,0.0030800877547901,1.641714551347842e-05,0.05263157923647511,0.012071284868344115,0
19557883,1711936787,2024-04-01 01:59:47,0.0,0,0.0,0.0046071409897224,14.2055873241663,3505.52,0.0,0.0,0.0046071419897224,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2180302463844252,-0.7720706989145539,-0.7729268195142854,0.0122785440643193,3.801326290289945e-05,0.05263157923647511,0.01667699185832554,0
19557884,1711936799,2024-04-01 01:59:59,0.0,0,0.0,0.0046232177802555,14.2551582516288,3505.52,0.0,0.0,0.0046232187802555,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2180179848841213,0.2684558494878098,0.2838503468984646,0.0397339189122647,0.10713537790940701,0.05263157923647511,0.06253388867624948,0
19557884,1711936799,2024-04-01 01:59:59,0.05,0,154.169227248049,0.0044431126550231,13.6998248920189,3505.52,0.05,0.05,0.0544431136550231,0.0,0.0,-0.1806574891445332,-0.1806574891445332,-0.1800211810512647,-0.7720706989145539,-0.7729268195142854,0.2412759708132194,0.000929026191040279,0.041038720375828626,0.12912443733908752,0
19557884,1711936799,2024-04-01 01:59:59,0.927,0,2858.29747317883,0.0027161559942245,8.37495341429515,3505.52,0.927,0.927,0.9297161569942244,0.0,0.0,0.4893066774630542,0.4893066774630542,0.4875349872535193,-0.7720706989145539,-0.7729268195142854,0.399019945686077,0.016567657329685355,0.12585561293326306,0.2296513926285967,0
19557886,1711936823,2024-04-01 02:00:23,0.25,0,770.846136240245,0.0031658272967082,9.76146295868575,3505.52,0.25,0.25,0.2531658282967082,24.0,2.0,-0.0278720463605908,-0.0278720463605908,-0.0284586772693241,1.3089823978901738,1.3406275133112149,0.3578205294034033,0.21868197641690318,0.006194682086325415,0.2457537940440377,0
19557886,1711936823,2024-04-01 02:00:23,3.0,0,9250.15363488294,0.00521492,16.0796037312079,3505.52,3.0,3.0,3.005214921,0.0,0.0,2.072927791918617,2.072927791918617,2.070483317222905,-0.7720706989145539,-0.7729268195142854,0.6627785397829825,0.053592048132262246,0.3683088045451716,0.4211286452402042,0
19557887,1711936835,2024-04-01 02:00:35,0.0,0,0.0,0.0036973919117574,11.4004810773766,3505.52,0.0,0.0,0.0036973929117574,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2187240968499762,0.2684558494878098,0.2838503468984646,0.0312325378259502,0.10712711512792379,0.05263157933060075,0.05828071931747238,0
19557887,1711936835,2024-04-01 02:00:35,0.0,0,0.0,0.0083516082874848,25.7512199191987,3505.52,0.0,0.0,0.0083516092874848,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2151744035583962,-0.7720706989145539,-0.7729268195142854,0.0317043665877435,7.143176643065682e-05,0.05263157930467423,0.026399928684735792,0
19557887,1711936835,2024-04-01 02:00:35,0.0,0,0.0,0.004718875,14.5501062446027,3505.52,0.0,0.0,0.004718876,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2179450287162497,-0.7720706989145539,-0.7729268195142854,0.0134150689628471,3.901046307042763e-05,0.05263157930467423,0.017245553481279523,0
19557888,1711936847,2024-04-01 02:00:47,0.2,0,616.676908992196,0.0027584448809225,8.50534631396331,3505.52,0.2,0.2,0.2027584458809225,12.0,1.0,-0.0660684070565764,-0.0660684070565764,-0.0669035480623063,0.2684558494878098,0.2838503468984646,0.2159773835796788,0.11068864261526755,0.020401585856142542,0.14527560174564816,0
19557888,1711936847,2024-04-01 02:00:47,0.045,0,138.752304523244,0.0027054693526244,8.34200238874793,3505.52,0.045,0.045,0.0477054703526243,0.0,0.0,-0.1844771252141318,-0.1844771252141318,-0.1851598693503977,-0.7720706989145539,-0.7729268195142854,0.2373350354417318,0.0008242704426476643,0.045203569054120395,0.12795551266448427,0
19557889,1711936859,2024-04-01 02:00:59,0.0,0,0.0,0.004550875,14.0320976410493,3505.52,0.0,0.0,0.004550876,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2180731595174079,0.2684558494878098,0.2838503468984646,0.0388265256251357,0.10713473226684563,0.05263157927514862,0.06207999834765125,0
19557890,1711936871,2024-04-01 02:01:11,0.0,0,0.0,0.0033009829998861,10.178199965028,3505.52,0.0,0.0,0.0033009839998861,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.219026431322978,0.2684558494878098,0.2838503468984646,0.0299815017898721,0.10712357727018158,0.05263157926358083,0.05765413992870669,0
19557890,1711936871,2024-04-01 02:01:11,0.0,0,0.0,0.0048473919640252,14.9463734652436,3505.52,0.0,0.0,0.0048473929640252,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2178470109688511,-0.7720706989145539,-0.7729268195142854,0.0150957374985962,4.0157447213731354e-05,0.0526315792482293,0.018086231833108084,0
19557890,1711936871,2024-04-01 02:01:11,0.39,0,1202.51997253478,0.0035417824504813,10.9206772694283,3505.52,0.39,0.39,0.3935417834504813,0.0,0.0,0.0790777635881688,0.0790777635881688,0.0786037250949415,-0.7720706989145539,-0.7729268195142854,0.3025381952828902,0.006989824560361465,0.027596350824415826,0.15888531517443671,0
19557891,1711936883,2024-04-01 02:01:23,0.0,0,0.0,0.00269147828758,8.29886255502222,3505.52,0.0,0.0,0.00269147928758,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2194912904128439,0.2684558494878098,0.2838503468984646,0.0303411232866592,0.10711813758176703,0.05263157925441245,0.057832318768742196,0
